en	sentence1	sentence2	label
he also said that the bjp is ready to support the telangana bill if introduced in the lok sabha.	ತೆಲಂಗಾಣ ಮಸೂದೆಯನ್ನು ಲೋಕಸಭೆಯಲ್ಲಿ ಮಂಡಿಸಿದರೆ ಅದಕ್ಕೆ ಬೆಂಬಲ ನೀಡಲು ಬಿಜೆಪಿ ಸಿದ್ಧವಿದೆ ಎಂದು ಆತ ಹೇಳಿದರು.	ಬಿಜೆಪಿಯು ಮಸೂದೆಯನ್ನು ಲೋಕಸಭೆಯಲ್ಲಿ ಮಂಡಿಸಿದರೆ ಅದಕ್ಕೆ ಬೆಂಬಲ ನೀಡಲು ತೆಲಂಗಾಣ  ಸಿದ್ಧವಿದೆ ಎಂದು ಆತ ಹೇಳಿದರು.	0
bengaluru: former karnataka cm, hd kumaraswamy visits residence of former union minister sm krishna.	ಬೆಂಗಳೂರು: ಮಾಜಿ ಕೇಂದ್ರ ಸಚಿವ ಎಸ್. ಎಂ. ಕೃಷ್ಣ ಅವರ ನಿವಾಸಕ್ಕೆ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಎಚ್.ಡಿ.ಕುಮಾರಸ್ವಾಮಿ ಭೇಟಿ ನೀಡಿದರು.	ಬೆಂಗಳೂರು: ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಎಚ್.ಡಿ.ಕುಮಾರಸ್ವಾಮಿಯವರು ಮಾಜಿ ಕೇಂದ್ರ ಸಚಿವ ಎಸ್. ಎಂ. ಕೃಷ್ಣರ ಮನೆಗೆ  ಭೇಟಿ ನೀಡಿದರು.	1
bengaluru: former karnataka cm, hd kumaraswamy visits residence of former union minister sm krishna.	ಬೆಂಗಳೂರು: ಮಾಜಿ ಕೇಂದ್ರ ಸಚಿವ ಎಸ್. ಎಂ. ಕೃಷ್ಣ ಅವರ ನಿವಾಸಕ್ಕೆ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಎಚ್.ಡಿ.ಕುಮಾರಸ್ವಾಮಿ ಭೇಟಿ ನೀಡಿದರು.	ಬೆಂಗಳೂರು: ಮಾಜಿ ಕೇಂದ್ರ ಸಚಿವ ಎಸ್. ಎಂ. ಕೃಷ್ಣ ಅವರು  ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಎಚ್.ಡಿ.ಕುಮಾರಸ್ವಾಮಿಯವರ ನಿವಾಸಕ್ಕೆ ಭೇಟಿ ನೀಡಿದರು.	0
the statement was jointly issued by aiadmk co-ordinator o panneerselvam and chief minister edappadi k palaniswami.	ಎಐಎಡಿಎಂಕೆ ಸಂಘಟಕ ಒ. ಪನ್ನೀರ್ ಸೆಲ್ವಂ ಮತ್ತು ಮುಖ್ಯಮಂತ್ರಿ ಎಡಪ್ಪಾಡಿ ಕೆ ಪಳನಿಸ್ವಾಮಿ ಜಂಟಿಯಾಗಿ ಈ ಹೇಳಿಕೆ ನೀಡಿದ್ದಾರೆ.	ಇದು ಎಐಎಡಿಎಂಕೆ ಸಂಘಟಕ ಒ. ಪನ್ನೀರ್ ಸೆಲ್ವಂ ಮತ್ತು ಮುಖ್ಯಮಂತ್ರಿ ಎಡಪ್ಪಾಡಿ ಕೆ ಪಳನಿಸ್ವಾಮಿಯವರ ಜಂಟಿ ಹೇಳಿಕೆಯಾಗಿದೆ.	1
the statement was jointly issued by aiadmk co-ordinator o panneerselvam and chief minister edappadi k palaniswami.	ಎಐಎಡಿಎಂಕೆ ಸಂಘಟಕ ಒ. ಪನ್ನೀರ್ ಸೆಲ್ವಂ ಮತ್ತು ಮುಖ್ಯಮಂತ್ರಿ ಎಡಪ್ಪಾಡಿ ಕೆ ಪಳನಿಸ್ವಾಮಿ ಜಂಟಿಯಾಗಿ ಈ ಹೇಳಿಕೆ ನೀಡಿದ್ದಾರೆ.	ಎಐಎಡಿಎಂಕೆ ಸಂಘಟಕ  ಎಡಪ್ಪಾಡಿ ಕೆ ಪಳನಿಸ್ವಾಮಿ ಮತ್ತು ಮುಖ್ಯಮಂತ್ರಿ  ಒ. ಪನ್ನೀರ್ ಸೆಲ್ವಂ  ಜಂಟಿಯಾಗಿ ಈ ಹೇಳಿಕೆ ನೀಡಿದ್ದಾರೆ.	0
pradeep kumar kalkura, the president of the district kannada sahitya parishad, presided over this meeting.	ಜಿಲ್ಲಾ ಕನ್ನಡ ಸಾಹಿತ್ಯ ಪರಿಷತ್ತಿನ ಅಧ್ಯಕ್ಷ ಪ್ರದೀಪ್ ಕುಮಾರ್ ಕಲ್ಕೂರ  ಸಭೆಯ ಅಧ್ಯಕ್ಷತೆಯನ್ನು ವಹಿಸಿದ್ದರು.	ಈ ಸಭೆಯ ಅಧ್ಯಕ್ಷರಾಗಿ ಜಿಲ್ಲಾ ಕನ್ನಡ ಸಾಹಿತ್ಯ ಪರಿಷತ್ತಿನ ಅಧ್ಯಕ್ಷ ಪ್ರದೀಪ್ ಕುಮಾರ್ ಕಲ್ಕೂರ ಸ್ಥಾನ ಗ್ರಹಿಸಿದ್ದರು	1
pradeep kumar kalkura, the president of the district kannada sahitya parishad, presided over this meeting.	ಜಿಲ್ಲಾ ಕನ್ನಡ ಸಾಹಿತ್ಯ ಪರಿಷತ್ತಿನ ಅಧ್ಯಕ್ಷ ಪ್ರದೀಪ್ ಕುಮಾರ್ ಕಲ್ಕೂರ  ಸಭೆಯ ಅಧ್ಯಕ್ಷತೆಯನ್ನು ವಹಿಸಿದ್ದರು.	ಜಿಲ್ಲಾ ಕನ್ನಡ ಸಾಹಿತ್ಯ ಪರಿಷತ್ತಿನ ಅಧ್ಯಕ್ಷ ಪ್ರದೀಪ್ ಕುಮಾರ್ ಕಲ್ಕೂರ  ಸಭೆಯ ಅಧ್ಯಕ್ಷತೆಯನ್ನು ವಹಿಸಿರಲಿಲ್ಲ.	0
thiruvananthapuram: bjp state president p. s. sreedharan pillai said he was not interested in contesting the by-election.	ತಿರುವನಂತಪುರಂ : ತಮಗೆ ಉಪ ಚುನಾವಣೆಯಲ್ಲಿ ಸ್ಪರ್ಧಿಸುವ ಆಸಕ್ತಿ ಇಲ್ಲ ಎಂದು ಬಿಜೆಪಿ ರಾಜ್ಯಾಧ್ಯಕ್ಷ ಪಿ. ಎಸ್. ಶ್ರೀಧರನ್ ಪಿಳ್ಳೈ ಹೇಳಿದ್ದಾರೆ.	ತಿರುವನಂತಪುರಂ : ತಾವು ಉಪ ಚುನಾವಣೆಯಲ್ಲಿ ಭಾಗವಹಿಸಲು ಆಸಕ್ತರಾಗಿಲ್ಲ  ಎಂದು ಬಿಜೆಪಿ ರಾಜ್ಯಾಧ್ಯಕ್ಷ ಪಿ. ಎಸ್. ಶ್ರೀಧರನ್ ಪಿಳ್ಳೈ ಹೇಳಿದ್ದಾರೆ.	1
thiruvananthapuram: bjp state president p. s. sreedharan pillai said he was not interested in contesting the by-election.	ತಿರುವನಂತಪುರಂ : ತಮಗೆ ಉಪ ಚುನಾವಣೆಯಲ್ಲಿ ಸ್ಪರ್ಧಿಸುವ ಆಸಕ್ತಿ ಇಲ್ಲ ಎಂದು ಬಿಜೆಪಿ ರಾಜ್ಯಾಧ್ಯಕ್ಷ ಪಿ. ಎಸ್. ಶ್ರೀಧರನ್ ಪಿಳ್ಳೈ ಹೇಳಿದ್ದಾರೆ.	ತಿರುವನಂತಪುರಂ : ಉಪ ಚುನಾವಣೆಯಲ್ಲಿ ಸ್ಪರ್ಧಿಸುವ ಆಸಕ್ತಿ ತಮಗೆ ಇದೆ ಎಂದು ಬಿಜೆಪಿ ರಾಜ್ಯಾಧ್ಯಕ್ಷ ಪಿ. ಎಸ್. ಶ್ರೀಧರನ್ ಪಿಳ್ಳೈ ಹೇಳಿದ್ದಾರೆ.	0
based on the complaint lodged by victims family police have registered a case against the accused and started search for the accused.	ಸಂತ್ರಸ್ತ ವ್ಯಕ್ತಿಯ  ಕುಟುಂಬದವರು ನೀಡಿದ ದೂರಿನ ಆಧಾರದ ಮೇಲೆ  ಆಪಾದಿತರ ವಿರುದ್ಧ ಪೊಲೀಸರು ಪ್ರಕರಣ ದಾಖಲಿಸಿಕೊಂಡು ಆರೋಪಿಗಳ ಶೋಧ ಕಾರ್ಯಾರಂಭಿಸಿದ್ದಾರೆ.	ಸಂತ್ರಸ್ತ ವ್ಯಕ್ತಿಯ  ಕುಟುಂಬದವರು  ದೂರು ನೀಡಿದ ಮೇಲೆ ಪೊಲೀಸರು ಆಪಾದಿತರ ವಿರುದ್ಧ  ಪ್ರಕರಣ ದಾಖಲಿಸಿಕೊಂಡು ಆರೋಪಿಗಳ ಪತ್ತೆಗೆ ಬಲೆ ಒಡ್ಡಿದ್ದಾರೆ.	1
based on the complaint lodged by victims family police have registered a case against the accused and started search for the accused.	ಸಂತ್ರಸ್ತ ವ್ಯಕ್ತಿಯ  ಕುಟುಂಬದವರು ನೀಡಿದ ದೂರಿನ ಆಧಾರದ ಮೇಲೆ  ಆಪಾದಿತರ ವಿರುದ್ಧ ಪೊಲೀಸರು ಪ್ರಕರಣ ದಾಖಲಿಸಿಕೊಂಡು ಆರೋಪಿಗಳ ಶೋಧ ಕಾರ್ಯಾರಂಭಿಸಿದ್ದಾರೆ.	ಸಂತ್ರಸ್ತ ವ್ಯಕ್ತಿಯ  ಕುಟುಂಬದವರು ನೀಡಿದ ದೂರು ನೀಡದಿದ್ದರೂ ಆಪಾದಿತರ ವಿರುದ್ಧ ಪೊಲೀಸರು ಪ್ರಕರಣ ದಾಖಲಿಸಿಕೊಂಡು ಆರೋಪಿಗಳ ಶೋಧ ಕಾರ್ಯಾರಂಭಿಸಿದ್ದಾರೆ.	0
directed by mohanakrishna indraganti, the film is produced by sivalenka krishna prasad under the banner sridevi movies.	ಮೋಹನ ಕೃಷ್ಣ ಇಂದ್ರಗಂಟಿ ನಿರ್ದೇಶನದ ಈ ಚಿತ್ರವನ್ನು ಶ್ರೀದೇವಿ ಮೂವೀಸ್ ಬ್ಯಾನರ್ ಅಡಿಯಲ್ಲಿ ಶಿವಲೆಂಕ ಕೃಷ್ಣ ಪ್ರಸಾದ್ ನಿರ್ಮಿಸಿದ್ದಾರೆ.	ಶ್ರೀದೇವಿ ಮೂವೀಸ್ ಬ್ಯಾನರ್ ಅಡಿಯಲ್ಲಿ ಶಿವಲೆಂಕ ಕೃಷ್ಣ ಪ್ರಸಾದ್ ನಿರ್ಮಿಸಿದ ಈ ಚಿತ್ರವನ್ನು ಮೋಹನ ಕೃಷ್ಣ ಇಂದ್ರಗಂಟಿ ನಿರ್ದೇಶಿಸಿದ್ದಾರೆ .	1
directed by mohanakrishna indraganti, the film is produced by sivalenka krishna prasad under the banner sridevi movies.	ಮೋಹನ ಕೃಷ್ಣ ಇಂದ್ರಗಂಟಿ ನಿರ್ದೇಶನದ ಈ ಚಿತ್ರವನ್ನು ಶ್ರೀದೇವಿ ಮೂವೀಸ್ ಬ್ಯಾನರ್ ಅಡಿಯಲ್ಲಿ ಶಿವಲೆಂಕ ಕೃಷ್ಣ ಪ್ರಸಾದ್ ನಿರ್ಮಿಸಿದ್ದಾರೆ.	ಶಿವಲೆಂಕ ಕೃಷ್ಣ ಪ್ರಸಾದ್ ನಿರ್ದೇಶನದ ಈ ಚಿತ್ರವನ್ನು ಶ್ರೀದೇವಿ ಮೂವೀಸ್ ಬ್ಯಾನರ್ ಅಡಿಯಲ್ಲಿ ಮೋಹನ ಕೃಷ್ಣ ಇಂದ್ರಗಂಟಿ   ನಿರ್ಮಿಸಿದ್ದಾರೆ.	0
rahul gandhi had resigned as the party chief following the congress debacle in the lok sabha elections.	ಲೋಕಸಭೆ ಚುನಾವಣೆಯಲ್ಲಿ ಕಾಂಗ್ರೆಸ್ ಹೀನಾಯ ಸೋಲಿನ ಬಳಿಕ ರಾಹುಲ್ ಗಾಂಧಿ ಅವರು ಪಕ್ಷದ ಅಧ್ಯಕ್ಷ ಸ್ಥಾನಕ್ಕೆ ರಾಜೀನಾಮೆ ನೀಡಿದ್ದರು.	ಲೋಕಸಭೆ ಚುನಾವಣೆಯಲ್ಲಿ  ಅಧಃಪತನ ಕಂಡ ಕಾಂಗ್ರೆಸ್ಸಿನ ರಾಹುಲ್ ಗಾಂಧಿ  ಪಕ್ಷದ ಅಧ್ಯಕ್ಷ ಸ್ಥಾನದ ಪದತ್ಯಾಗ ಮಾಡಿದ್ದರು.	1
rahul gandhi had resigned as the party chief following the congress debacle in the lok sabha elections.	ಲೋಕಸಭೆ ಚುನಾವಣೆಯಲ್ಲಿ ಕಾಂಗ್ರೆಸ್ ಹೀನಾಯ ಸೋಲಿನ ಬಳಿಕ ರಾಹುಲ್ ಗಾಂಧಿ ಅವರು ಪಕ್ಷದ ಅಧ್ಯಕ್ಷ ಸ್ಥಾನಕ್ಕೆ ರಾಜೀನಾಮೆ ನೀಡಿದ್ದರು.	ಲೋಕಸಭೆ ಚುನಾವಣೆಯಲ್ಲಿ ಕಾಂಗ್ರೆಸ್ ಹೀನಾಯ ಸೋಲಿನ ಬಳಿಕ ರಾಹುಲ್ ಗಾಂಧಿ ಅವರು ಪಕ್ಷದ ಅಧ್ಯಕ್ಷ ಸ್ಥಾನಕ್ಕೆ ರಾಜೀನಾಮೆ ನೀಡಲಿಲ್ಲ.	0
later, a larger police force reached the spot and the situation was brought under control.	ಬಳಿಕ ಹೆಚ್ಚಿನ ಸಂಖ್ಯೆಯಲ್ಲಿ ಪೊಲೀಸರು ಸ್ಥಳಕ್ಕೆ ಆಗಮಿಸಿ ಪರಿಸ್ಥಿತಿಯನ್ನು ಹತೋಟಿಗೆ ತಂದರು.	 ಆನಂತರ, ಪರಿಸ್ಥಿತಿಯನ್ನು ಹತೋಟಿಗೆ ತರಲು ಅಧಿಕ ಸಂಖ್ಯೆಯಲ್ಲಿ ಆರಕ್ಷಕರು ಬರಬೇಕಾಯಿತು.	1
later, a larger police force reached the spot and the situation was brought under control.	ಬಳಿಕ ಹೆಚ್ಚಿನ ಸಂಖ್ಯೆಯಲ್ಲಿ ಪೊಲೀಸರು ಸ್ಥಳಕ್ಕೆ ಆಗಮಿಸಿ ಪರಿಸ್ಥಿತಿಯನ್ನು ಹತೋಟಿಗೆ ತಂದರು.	ಬಳಿಕ ಕೆಲವು ಪೊಲೀಸರು ಸ್ಥಳಕ್ಕೆ ಆಗಮಿಸಿ ಪರಿಸ್ಥಿತಿಯನ್ನು ಹತೋಟಿಗೆ ತಂದರು.	0
rohit sharma and kl rahul added 227 runs for the first wicket to give india a solid start.	ರೋಹಿತ್ ಶರ್ಮಾ ಮತ್ತು ಕೆ. ಎಲ್. ರಾಹುಲ್ ಮೊದಲ ವಿಕೆಟ್ಗೆ 227 ರನ್ ಸೇರಿಸಿ ಭಾರತಕ್ಕೆ ಉತ್ತಮ ಆರಂಭ ನೀಡಿದರು.	ಮೊದಲ ವಿಕೆಟ್‌ ಉರುಳುವ ಹೊತ್ತಿಗೆ ರೋಹಿತ್ ಶರ್ಮಾ ಮತ್ತು ಕೆ. ಎಲ್. ರಾಹುಲ್ ಜೋಡಿಯು 227 ರನ್ ಗಳಿಸಿ ಭಾರತಕ್ಕೆ ಭದ್ರ ಬುನಾದಿ ನೀಡಿದ್ದರು.	1
rohit sharma and kl rahul added 227 runs for the first wicket to give india a solid start.	ರೋಹಿತ್ ಶರ್ಮಾ ಮತ್ತು ಕೆ. ಎಲ್. ರಾಹುಲ್ ಮೊದಲ ವಿಕೆಟ್ಗೆ 227 ರನ್ ಸೇರಿಸಿ ಭಾರತಕ್ಕೆ ಉತ್ತಮ ಆರಂಭ ನೀಡಿದರು.	ಕೆ. ಎಲ್.  ರೋಹಿತ್ ಮತ್ತು ರಾಹುಲ್  ಶರ್ಮಾ ಮೊದಲ ವಿಕೆಟ್ಗೆ 227 ರನ್ ಸೇರಿಸಿ ಭಾರತಕ್ಕೆ ಉತ್ತಮ ಆರಂಭ ನೀಡಿದರು.	0
during pm narendra modi's first term in the office, sushma swaraj was external affairs minister.	ನರೇಂದ್ರ ಮೋದಿ ಅವರು ಪ್ರಧಾನಿಯಾಗಿರುವ ಮೊದಲ ಅಧಿಕಾರಾವಧಿಯಲ್ಲಿ ಸುಷ್ಮಾ ಸ್ವರಾಜ್ ಅವರು ವಿದೇಶಾಂಗ ಸಚಿವರಾಗಿದ್ದರು.	ಪ್ರಥಮ ಬಾರಿ ನರೇಂದ್ರ ಮೋದಿ ಅವರು ಪ್ರಧಾನಿಯಾಗಿರುವ ಸಮಯದಲ್ಲಿ  ಸುಷ್ಮಾ ಸ್ವರಾಜ್ ಅವರು ವಿದೇಶಾಂಗ ಸಚಿವರಾಗಿದ್ದರು.	1
during pm narendra modi's first term in the office, sushma swaraj was external affairs minister.	ನರೇಂದ್ರ ಮೋದಿ ಅವರು ಪ್ರಧಾನಿಯಾಗಿರುವ ಮೊದಲ ಅಧಿಕಾರಾವಧಿಯಲ್ಲಿ ಸುಷ್ಮಾ ಸ್ವರಾಜ್ ಅವರು ವಿದೇಶಾಂಗ ಸಚಿವರಾಗಿದ್ದರು.	ಸುಷ್ಮಾ ಸ್ವರಾಜ್ ಅವರು ಪ್ರಧಾನಿಯಾಗಿರುವ ಮೊದಲ ಅಧಿಕಾರಾವಧಿಯಲ್ಲಿ ನರೇಂದ್ರ ಮೋದಿ ಅವರು ವಿದೇಶಾಂಗ ಸಚಿವರಾಗಿದ್ದರು.	0
fishermen were asked not to venture out into the sea as winds of speeds up to 60 kmph were expected.	 ಪ್ರತಿ ಗಂಟೆಗೆ 60 ಕಿಲೋ ಮೀಟರ್ ವೇಗದ ಗಾಳಿ ಬೀಸುವ ಸಾಧ್ಯತೆ ಇರುವುದರಿಂದ ಮೀನುಗಾರರು ಸಮುದ್ರಕ್ಕೆ ಇಳಿಯದಂತೆ ಸೂಚಿಸಲಾಗಿದೆ.	ಗಾಳಿಯು ತೀವ್ರವಾಗಿದ್ದು ಪ್ರತಿ ಗಂಟೆಗೆ 60 ಕಿಲೋ ಮೀಟರ್ ವೇಗಹೊಂದಿರುವ ಸಾಧ್ಯತೆ ಇದೆ, ಹೀಗಾಗಿ ಮೀನುಗಾರರು ಸಮುದ್ರಕ್ಕಿಳಿದು ಅಪಾಯಕ್ಕೆಯಾಗಬಾರದು ಎಂದು ತಿಳಿಸಲಾಗಿದೆ.	1
fishermen were asked not to venture out into the sea as winds of speeds up to 60 kmph were expected.	 ಪ್ರತಿ ಗಂಟೆಗೆ 60 ಕಿಲೋ ಮೀಟರ್ ವೇಗದ ಗಾಳಿ ಬೀಸುವ ಸಾಧ್ಯತೆ ಇರುವುದರಿಂದ ಮೀನುಗಾರರು ಸಮುದ್ರಕ್ಕೆ ಇಳಿಯದಂತೆ ಸೂಚಿಸಲಾಗಿದೆ.	 ಪ್ರತಿ ಗಂಟೆಗೆ 60 ಕಿಲೋ ಮೀಟರ್ ವೇಗದ ಗಾಳಿ ಬೀಸುವ ಸಾಧ್ಯತೆ ಇಲ್ಲವಾದ್ದರಿಂದ ಮೀನುಗಾರರು ಸಮುದ್ರಕ್ಕೆ ಇಳಿಯದಂತೆ ಸೂಚಿಸಲಾಗಿದೆ.	0
congress vice president rahul gandhi once again called a sharp attack on prime minister narendra modi.	ಕಾಂಗ್ರೆಸ್ ಉಪಾಧ್ಯಕ್ಷ ರಾಹುಲ್ ಗಾಂಧಿ ಮತ್ತೊಮ್ಮೆ ಪ್ರಧಾನಿ ನರೇಂದ್ರ ಮೋದಿಯವರ ವಿರುದ್ಧ ತೀವ್ರ ವಾಗ್ದಾಳಿ ನಡೆಸಿದ್ದಾರೆ.	ಪ್ರಧಾನಿ ನರೇಂದ್ರ ಮೋದಿಯವರ ವಿರುದ್ಧ ಕಾಂಗ್ರೆಸ್ ಉಪಾಧ್ಯಕ್ಷ ರಾಹುಲ್ ಗಾಂಧಿ ಮತ್ತೆ ಕಠಿಣವಾಗಿ ಆರೋಪಗಳನ್ನು ಮಾಡಿದ್ದಾರೆ.	1
congress vice president rahul gandhi once again called a sharp attack on prime minister narendra modi.	ಕಾಂಗ್ರೆಸ್ ಉಪಾಧ್ಯಕ್ಷ ರಾಹುಲ್ ಗಾಂಧಿ ಮತ್ತೊಮ್ಮೆ ಪ್ರಧಾನಿ ನರೇಂದ್ರ ಮೋದಿಯವರ ವಿರುದ್ಧ ತೀವ್ರ ವಾಗ್ದಾಳಿ ನಡೆಸಿದ್ದಾರೆ.	ಕಾಂಗ್ರೆಸ್ ಉಪಾಧ್ಯಕ್ಷ ರಾಹುಲ್ ಗಾಂಧಿ  ವಿರುದ್ಧ  ಮತ್ತೊಮ್ಮೆ ಪ್ರಧಾನಿ ನರೇಂದ್ರ ಮೋದಿಯವರು ತೀವ್ರ ವಾಗ್ದಾಳಿ ನಡೆಸಿದ್ದಾರೆ.	0
the film also stars vennela kishore, satya, rao ramesh and thagubothu ramesh in supporting roles.	ಈ ಚಿತ್ರದಲ್ಲಿ ವೆನ್ನೆಲ ಕಿಶೋರ್, ಸತ್ಯ, ರಾವ್ ರಮೇಶ್ ಮತ್ತು ತಗುಬೋತು ರಮೇಶ್ ಸಹ ಪೋಷಕ ಪಾತ್ರಗಳಲ್ಲಿ ನಟಿಸಿದ್ದಾರೆ.	ಈ ಚಿತ್ರದ ಪೋಷಕ ಪಾತ್ರಗಳಲ್ಲಿ ವೆನ್ನೆಲ ಕಿಶೋರ್, ಸತ್ಯ, ರಾವ್ ರಮೇಶ್ ಮತ್ತು ತಗುಬೋತು ರಮೇಶ್ ಸಹ ನಟಿಸಿದ್ದಾರೆ.	1
the film also stars vennela kishore, satya, rao ramesh and thagubothu ramesh in supporting roles.	ಈ ಚಿತ್ರದಲ್ಲಿ ವೆನ್ನೆಲ ಕಿಶೋರ್, ಸತ್ಯ, ರಾವ್ ರಮೇಶ್ ಮತ್ತು ತಗುಬೋತು ರಮೇಶ್ ಸಹ ಪೋಷಕ ಪಾತ್ರಗಳಲ್ಲಿ ನಟಿಸಿದ್ದಾರೆ.	ಈ ಚಿತ್ರದಲ್ಲಿ ವೆನ್ನೆಲ ಕಿಶೋರ್, ಸತ್ಯ, ರಾವ್ ರಮೇಶ್ ಮತ್ತು ತಗುಬೋತು ರಮೇಶ್ ಸಹ ಪ್ರಮುಖ ಪಾತ್ರಗಳಲ್ಲಿ ನಟಿಸಿದ್ದಾರೆ.	0
kochi: former aluva sp av george is likely to be let off the hook in varappuzha custodial death case.	ಕೊಚ್ಚಿ: ವರಾಪ್ಪುಳಾ ಕಸ್ಟಡಿ ಸಾವಿನ ಪ್ರಕರಣದಲ್ಲಿ ಮಾಜಿ ಆಲುವಾ ಎಸ್ ಪಿ ಎವಿ ಜಾರ್ಜ್ ಅವರನ್ನು ಖುಲಾಸೆಗೊಳಿಸುವ ಸಾಧ್ಯತೆ ಇದೆ.	ಕೊಚ್ಚಿ: ವರಾಪ್ಪುಳಾ ಕಸ್ಟಡಿ ಸಾವಿನ ಪ್ರಕರಣದಲ್ಲಿ ಮಾಜಿ ಆಲುವಾ ಎಸ್ ಪಿ ಎವಿ ಜಾರ್ಜ್ ಅವರನ್ನು ಬಹುತೇಕ ಮುಕ್ತರಾಗಿಸಬಹುದು .	1
kochi: former aluva sp av george is likely to be let off the hook in varappuzha custodial death case.	ಕೊಚ್ಚಿ: ವರಾಪ್ಪುಳಾ ಕಸ್ಟಡಿ ಸಾವಿನ ಪ್ರಕರಣದಲ್ಲಿ ಮಾಜಿ ಆಲುವಾ ಎಸ್ ಪಿ ಎವಿ ಜಾರ್ಜ್ ಅವರನ್ನು ಖುಲಾಸೆಗೊಳಿಸುವ ಸಾಧ್ಯತೆ ಇದೆ.	ಕೊಚ್ಚಿ: ವರಾಪ್ಪುಳಾ ಕಸ್ಟಡಿ ಸಾವಿನ ಪ್ರಕರಣದಲ್ಲಿ ಮಾಜಿ ಆಲುವಾ ಎಸ್ ಪಿ ಎವಿ ಜಾರ್ಜ್ ಅವರನ್ನು ಖುಲಾಸೆಗೊಳಿಸುವ ಸಾಧ್ಯತೆ ಇಲ್ಲ.	0
a case in this connection has been registered against unknown thieves at the civil lines police station.	ಈ ಸಂಬಂಧ ಅಪರಿಚಿತ ಕಳ್ಳರ ವಿರುದ್ಧ ಸಿವಿಲ್ ಲೈನ್ಸ್ ಪೊಲೀಸ್ ಠಾಣೆಯಲ್ಲಿ ಪ್ರಕರಣ ದಾಖಲಾಗಿದೆ.	ಗಾುಗುರುತು ಸಿಗದ ಚೋರರ ವಿರುದ್ಧ ಸಿವಿಲ್ ಲೈನ್ಸ್ ಪೊಲೀಸ್ ಠಾಣೆಯಲ್ಲಿ ಪ್ರಕರಣವನ್ನು ದಾಖಲಿಸಲಾಗಿದೆ.	1
a case in this connection has been registered against unknown thieves at the civil lines police station.	ಈ ಸಂಬಂಧ ಅಪರಿಚಿತ ಕಳ್ಳರ ವಿರುದ್ಧ ಸಿವಿಲ್ ಲೈನ್ಸ್ ಪೊಲೀಸ್ ಠಾಣೆಯಲ್ಲಿ ಪ್ರಕರಣ ದಾಖಲಾಗಿದೆ.	ಈ ಸಂಬಂಧ ಅಪರಿಚಿತ ಕಳ್ಳರ ವಿರುದ್ಧ ಸಿವಿಲ್ ಲೈನ್ಸ್ ಪೊಲೀಸ್ ಠಾಣೆಯಲ್ಲಿ ಪ್ರಕರಣ ದಾಖಲಾಗಿಲ್ಲ.	0
while congress mp sanjay singhs first wife garima singh is the bjp candidate, his second wife amita is a congress candidate.	ಕಾಂಗ್ರೆಸ್‌ ಶಾಸಕ ಸಂಜಯ್ ಸಿಂಗ್ ಅವರ ಮೊದಲ ಪತ್ನಿ ಗರಿಮಾ ಸಿಂಗ್ ಬಿಜೆಪಿ ಅಭ್ಯರ್ಥಿಯಾಗಿದ್ದರೆ, ಅವರ ಎರಡನೇ ಪತ್ನಿ ಅಮಿತಾ ಸಿಂಗ್ ಕಾಂಗ್ರೆಸ್ ಅಭ್ಯರ್ಥಿಯಾಗಿದ್ದಾರೆ.	ಕಾಂಗ್ರೆಸ್‌ ಶಾಸಕ ಸಂಜಯ್ ಸಿಂಗ್ ಅವರ ಮೊದಲ ಹೆಂಡತಿ ಗರಿಮಾ ಸಿಂಗ್ ಬಿಜೆಪಿ ಅಭ್ಯರ್ಥಿಯಾಗಿದ್ದು, ಅವರ ಎರಡನೇ ಹೆಂಡತಿ  ಅಮಿತಾ ಸಿಂಗ್ ಕಾಂಗ್ರೆಸ್ ಅಭ್ಯರ್ಥಿಯಾಗಿದ್ದಾರೆ.	1
while congress mp sanjay singhs first wife garima singh is the bjp candidate, his second wife amita is a congress candidate.	ಕಾಂಗ್ರೆಸ್‌ ಶಾಸಕ ಸಂಜಯ್ ಸಿಂಗ್ ಅವರ ಮೊದಲ ಪತ್ನಿ ಗರಿಮಾ ಸಿಂಗ್ ಬಿಜೆಪಿ ಅಭ್ಯರ್ಥಿಯಾಗಿದ್ದರೆ, ಅವರ ಎರಡನೇ ಪತ್ನಿ ಅಮಿತಾ ಸಿಂಗ್ ಕಾಂಗ್ರೆಸ್ ಅಭ್ಯರ್ಥಿಯಾಗಿದ್ದಾರೆ.	ಕಾಂಗ್ರೆಸ್‌ ಶಾಸಕ ಸಂಜಯ್ ಸಿಂಗ್ ಅವರ ಮೊದಲ ಪತ್ನಿ ಗರಿಮಾ ಸಿಂಗ್ ಕಾಂಗ್ರೆಸ್ನ ಅಭ್ಯರ್ಥಿಯಾಗಿದ್ದರೆ, ಅವರ ಎರಡನೇ ಪತ್ನಿ ಅಮಿತಾ ಸಿಂಗ್ ಬಿಜೆಪಿಯ ಅಭ್ಯರ್ಥಿಯಾಗಿದ್ದಾರೆ.	0
